49.9209,-114.0520,"DC4-001-61","C","4",61,1,2,"00",22,11,1,5,0,1,5,14,0,1,"LV",1,3,0,0,0,0,0,0,120,4,6,142,4,6,22.0,2.0,6.0,7.0,5.0,0.0,6,7,0,0,0,3,10,0,0,0,7,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,81
49.8387,-114.0087,"DC4-002-61","C","4",61,2,1,"10",24,10,1,5,0,1,8,7,0,6,,4,0,0,0,0,0,0,0,17,3,8,19,3,8,2.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2231,-116.9775,"DE1-001-61","E","1",61,1,1,"01",15,49,21,5,0,1,8,7,0,7,,1,1,0,0,0,0,0,0,142,17,4,144,17,4,2.0,1.0,0.0,1.0,3.0,5.0,0,2,0,0,0,7,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
52.8924,-117.1468,"DE1-002-61","E","1",61,2,1,"08",20,45,22,5,0,1,1,1,0,1,"GF",1,18,0,0,0,0,0,0,182,15,8,184,15,8,2.0,0.0,2.0,20.0,5.0,137.0,0,1,0,0,0,6,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,170
53.2122,-117.3248,"DE1-003-61","E","1",61,3,1,"07",8,49,23,5,0,1,8,11,0,2,,1,0,0,0,0,0,0,0,0,10,11,0,10,11,0.0,0.0,0.0,0.0,5.0,15.0,0,3,0,0,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2413,-116.7458,"DE1-004-61","E","1",61,4,1,"06",20,49,19,5,0,1,1,1,0,6,,4,0,0,0,0,0,1,0,180,15,8,183,15,8,3.0,0.0,0.0,1.0,3.0,212.0,0,1,0,0,0,7,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,26
53.2704,-117.3005,"DE1-007-61","E","1",61,7,1,"07",33,49,23,5,0,1,6,11,0,8,,3,0,0,0,0,0,0,0,185,8,7,202,8,7,17.0,0.0,0.0,0.0,5.0,22.0,0,1,0,0,0,6,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,69
53.2267,-117.4588,"DE1-008-61","E","1",61,8,1,"05",16,49,24,5,0,1,6,11,0,6,,4,0,0,0,0,0,0,0,0,11,8,0,11,8,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.1503,-117.1358,"DE1-009-61","E","1",61,9,1,"03",22,48,22,5,0,1,1,1,0,7,,1,30,0,0,0,0,0,0,200,5,6,202,5,6,2.0,3.0,0.0,115,5.0,55.0,1,6,0,0,0,6,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,53
53.2776,-116.9224,"DE1-010-61","E","1",61,10,1,"13",31,49,20,5,0,1,1,1,0,5,,1,3,0,0,0,0,1,0,195,5,6,77,6,6,122,1.0,2.0,3.0,7.0,53.0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,11
53.4081,-117.5974,"DE2-001-61","E","2",61,1,1,"15",15,51,25,5,0,1,6,11,0,2,,1,0,0,0,0,0,0,0,100,19,2,95,20,2,235,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,6,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3358,-117.5990,"DE2-002-61","E","2",61,2,1,"14",21,50,25,5,0,1,6,11,0,6,,1,10,0,0,0,0,2,0,0,18,2,0,18,2,0.0,45.0,99,15.0,0.0,45.0,0,1,0,0,0,8,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3577,-117.6538,"DE2-003-61","E","2",61,3,1,"05",31,50,25,5,0,4,6,11,0,6,,1,4,0,0,0,0,0,0,105,30,3,121,31,3,256,1.0,1.0,1.0,2.0,10.0,0,2,0,0,0,6,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2813,-117.7880,"DE2-004-61","E","2",61,4,1,"02",6,50,26,5,0,1,6,11,0,7,,4,15,0,0,0,0,0,0,0,21,4,0,21,4,0.0,6.0,2.0,3.0,0.0,12.0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.4264,-117.5112,"DE2-005-61","E","2",61,5,1,"04",29,51,24,5,0,1,6,11,0,7,,1,3,0,0,0,0,0,0,130,25,6,175,25,6,45.0,3.0,0.0,2.0,0.0,19.0,0,1,0,0,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3250,-117.7880,"DE2-006-61","E","2",61,6,1,"02",19,50,26,5,0,1,1,1,0,4,,1,15,0,0,0,0,0,0,0,1,7,0,1,7,0.0,2.0,2.0,12.0,7.0,40.0,0,1,0,0,0,6,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6046,-117.6650,"DE2-007-61","E","2",61,7,1,"08",30,53,25,5,0,1,1,1,0,1,"OB",2,0,0,0,7,0,0,0,150,26,5,150,26,5,0.0,0.0,10,3.0,7.0,32.0,0,1,0,0,0,4,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,127
53.6518,-117.6341,"DE2-008-61","E","2",61,8,1,"12",9,54,25,5,0,1,1,1,0,5,,1,0,0,0,7,0,0,0,156,26,5,160,26,5,4.0,7.0,1.0,6.0,1.0,29.0,0,2,0,0,0,4,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,73
53.6955,-117.3146,"DE2-009-61","E","2",61,9,1,"12",27,54,23,5,0,1,1,1,0,5,,1,0,0,0,22,0,0,0,149,26,5,151,26,5,2.0,7.0,18,24.0,34.0,145.0,0,1,0,0,0,4,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,896
53.6737,-117.9169,"DE2-010-61","E","2",61,10,1,"02",21,54,27,5,0,1,1,1,0,1,"AT",1,0,0,0,8,0,0,0,205,24,6,205,24,6,0.0,0.0,10,4.0,1.0,120.0,0,1,0,0,0,6,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,652
53.6446,-117.6896,"DE2-011-61","E","2",61,11,2,"01",12,54,26,5,0,1,1,1,0,1,"OB",1,0,0,0,2,0,0,0,150,26,5,150,26,5,0.0,0.0,40,3.0,36.0,160.0,0,1,0,0,0,4,30,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,824
53.5973,-117.4866,"DE2-012-61","E","2",61,12,1,"13",21,53,24,5,0,1,1,1,0,5,,1,50,0,0,0,0,0,0,180,15,8,92,16,8,152,1.0,2.0,5.0,0.0,40.0,0,1,0,0,0,6,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6301,-117.8371,"DE2-013-61","E","2",61,13,2,"01",1,54,27,5,0,1,1,1,0,1,"MO",1,0,0,0,20,0,2,0,142,26,5,142,26,5,0.0,0.0,99,20.0,25.0,0.0,0,1,0,0,0,7,5,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,879
53.9503,-119.3835,"DE3-001-61","E","3",61,1,5,"04",26,57,10,6,0,1,1,1,0,5,,1,0,22,0,14,0,0,0,145,21,6,162,22,6,257,3.0,3.0,7.0,1603,9999.0,0,1,0,0,0,7,15,0,0,0,4,0,0,0,0,0,0,0,4,6,0,1343.24,0.00,1343.24,0,0,0,0,0,0,0,0,0,0,0,0,51475
53.6157,-118.1004,"DE3-002-61","E","3",61,2,1,"01",32,53,1,6,0,1,0,3,0,7,,1,9,0,0,0,0,0,0,210,17,6,210,17,6,0.0,20.0,0.0,5.0,0.0,100.0,0,0,0,0,0,2,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6
53.7975,-119.4578,"DE3-003-61","E","3",61,3,3,"12",32,55,10,6,0,1,1,1,0,5,,1,68,0,0,40,0,0,0,170,18,8,117,20,8,427,15.0,99,17.0,795.0,1650.0,0,1,0,0,0,7,20,0,0,0,4,0,0,0,0,0,0,0,20,24,0,26.00,0.00,26.00,0,0,0,0,0,0,0,0,0,0,0,0,1705
53.8793,-118.5999,"DE3-004-61","E","3",61,4,1,"00",36,56,5,6,0,1,1,1,0,2,,1,4,0,0,12,0,0,0,170,29,6,177,29,6,7.0,0.0,8.0,5.0,5.0,7.0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6
54.0539,-119.0708,"DE3-005-61","E","3",61,5,4,"00",35,58,8,6,0,1,6,11,0,5,,1,0,0,0,20,0,0,0,100,12,7,170,19,7,1750,5.0,20,12.0,1313,1000.0,0,1,0,0,0,7,40,0,0,0,9,0,0,0,0,0,0,0,20,20,0,210.00,0.00,210.00,0,0,0,0,0,0,0,0,0,0,0,0,19540
53.9066,-118.3800,"DE3-009-61","E","3",61,9,2,"02",9,57,3,6,0,1,1,1,0,1,"HU",1,22,0,0,12,0,0,0,157,26,5,160,26,5,3.0,0.0,5.0,25.0,35.0,672.0,0,1,0,0,0,6,8,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,195
53.8556,-118.6896,"DE3-010-61","E","3",61,10,1,"12",21,56,5,6,0,1,1,1,0,5,,1,20,8,0,0,0,0,0,105,26,6,119,26,6,14.0,1.0,5.0,30.0,5.0,20.0,0,1,0,0,0,7,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,232
53.8084,-119.4456,"DE3-011-61","E","3",61,11,1,"07",5,56,10,6,0,1,1,1,0,2,,1,0,0,0,0,0,1,0,0,20,8,0,20,8,0.0,0.0,0.0,2.0,545.0,412.0,1,6,0,0,0,7,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,228
53.6155,-117.9967,"DE3-012-61","E","3",61,12,1,"03",36,53,28,5,0,1,1,1,0,1,"AT",1,0,0,0,5,0,0,0,191,14,8,192,14,8,1.0,3.0,99,3.0,0.0,25.0,9,1,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,301
53.8520,-120.0651,"DE3-013-61","E","3",61,13,5,"07",19,56,14,6,0,1,1,1,0,9,,1,86,0,0,40,0,0,0,140,17,8,110,24,8,1650,10.0,99,17.0,2175,3176.0,0,1,0,0,0,7,10,0,0,0,5,0,0,0,0,0,0,0,860,862,0,1034.36,0.00,1034.36,0,0,0,0,0,0,0,0,0,0,0,0,39528
53.5173,-116.1719,"DE4-001-61","E","4",61,1,1,"07",29,52,15,5,0,1,6,11,0,7,,1,20,0,0,0,0,0,0,0,15,1,0,15,1,0.0,999,0.0,10.0,10.0,640.0,0,7,0,0,0,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,4
53.8628,-115.9543,"DE4-002-61","E","4",61,2,2,"04",25,56,14,5,0,1,9,27,8,7,,1,45,0,0,0,0,0,0,180,23,4,85,24,4,145,0.0,0.0,0.0,25.0,4570.0,1,2,0,0,0,7,5,0,0,0,4,0,0,0,0,0,0,0,5,5,0,6.00,0.00,6.00,0,0,0,0,0,0,0,0,0,0,0,0,218
53.6264,-116.3746,"DE4-003-61","E","4",61,3,3,"14",36,53,17,5,0,4,8,22,0,7,,4,5,0,0,0,0,0,0,145,18,5,146,18,5,1.0,0.0,0.0,0.0,311.0,690.0,1,2,0,0,0,6,6,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0.00,25.00,25.00,0,0,0,0,0,0,0,0,0,0,0,0,154
53.8628,-116.8404,"DE4-004-61","E","4",61,4,2,"03",25,56,20,5,0,1,1,1,0,1,"MB",1,0,0,3,0,0,0,0,185,23,5,185,23,5,0.0,0.0,99,15.0,25.0,455.0,0,1,0,0,0,4,30,0,0,0,4,0,0,0,0,0,0,0,1,2,0,3.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,757
53.8955,-115.9360,"DE4-005-61","E","4",61,5,3,"08",1,57,14,5,0,1,9,27,8,7,,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,4.0,2.0,3.0,224.0,5411.0,0,1,0,0,0,7,15,0,0,0,14,0,0,0,0,0,0,0,65,70,0,100.00,0.00,100.00,0,0,0,0,0,0,0,0,0,0,0,0,2594
53.8846,-116.5864,"DE4-006-61","E","4",61,6,1,"10",34,56,18,5,0,1,1,1,0,1,"MB",1,0,0,0,3,0,1,0,152,14,7,152,14,7,0.0,0.0,2.0,15.0,10.0,22.0,0,1,0,0,0,8,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,448
53.8919,-116.0103,"DE4-007-61","E","4",61,7,2,"01",4,57,14,5,0,1,9,5,0,7,,2,10,0,0,0,0,0,0,165,1,6,170,1,6,5.0,2.0,2.0,2.0,57.0,220.0,0,1,0,0,0,7,7,0,0,0,5,0,0,0,0,0,0,0,3,3,0,5.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,131
53.8882,-116.7969,"DE4-008-61","E","4",61,8,1,"13",32,56,19,5,0,1,1,1,0,6,,1,2,0,0,0,0,0,0,235,3,6,235,3,6,0.0,0.0,5.0,5.0,10.0,422.0,0,1,0,0,0,4,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,90
53.5500,-116.9705,"DE4-009-61","E","4",61,9,2,"12",1,53,21,5,0,1,1,1,0,1,"AN",1,26,0,0,0,0,0,0,179,23,5,180,23,5,1.0,0.0,10,30.0,125.0,775.0,0,1,0,0,0,8,10,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,189
53.5009,-116.5375,"DE4-010-61","E","4",61,10,5,"00",23,52,18,5,0,1,1,1,0,1,"AN",1,0,0,0,9,0,0,0,177,4,6,177,4,6,0.0,0.0,5.0,2.0,1175,2360.0,0,1,0,0,0,8,15,0,0,0,50,0,0,0,0,0,0,0,1,60,0,2358.07,0.00,2358.07,0,0,0,0,0,0,0,0,0,0,0,0,17830
53.5536,-116.4607,"DE4-011-61","E","4",61,11,1,"16",5,53,17,5,0,4,1,1,0,1,"AN",2,4,0,0,0,0,0,0,175,3,6,177,3,6,2.0,2.0,0.0,2.0,2.0,15.0,0,7,0,0,0,6,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,4
53.7500,-116.7290,"DE4-012-61","E","4",61,12,2,"08",15,55,19,5,0,1,1,1,0,1,"MB",1,0,0,20,0,0,0,0,127,4,6,139,4,6,12.0,0.0,7.0,18.0,191.0,1006.0,0,1,0,0,0,6,10,0,0,0,10,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,147
53.8919,-116.5060,"DE4-013-61","E","4",61,13,1,"01",6,57,17,5,0,1,1,1,0,1,"MB",1,0,0,0,18,0,0,0,170,4,6,170,4,6,0.0,0.0,99,2.0,47.0,460.0,0,1,0,0,0,8,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,190
53.7355,-117.0138,"DE4-014-61","E","4",61,14,1,"06",11,55,21,5,0,1,6,11,0,6,,4,0,0,0,0,0,0,0,110,21,6,152,22,6,282,0.0,0.0,0.0,10.0,32.0,0,0,0,0,0,8,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,28
53.8810,-116.6112,"DE4-015-61","E","4",61,15,1,"07",33,56,18,5,0,1,1,1,0,1,"MB",1,0,0,0,8,0,0,0,235,6,6,75,7,6,80.0,0.0,1.0,1.0,22.0,230.0,0,1,0,0,0,8,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,89
53.8810,-116.6112,"DE4-016-61","E","4",61,16,1,"07",33,56,18,5,0,1,1,1,0,2,,1,0,0,0,8,0,0,0,235,6,6,77,7,6,82.0,0.0,2.0,0.0,20.0,220.0,0,1,0,0,0,8,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,97
53.8591,-116.7721,"DE4-017-61","E","4",61,17,2,"13",21,56,19,5,0,1,1,1,0,1,"MB",1,86,0,0,0,1,0,0,192,23,6,192,23,6,0.0,0.0,2.0,17.0,60.0,70.0,0,1,0,0,0,1,2,0,0,0,16,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,118
53.8591,-116.6299,"DE4-018-61","E","4",61,18,1,"16",20,56,18,5,0,1,1,1,0,1,"MB",1,0,0,0,0,0,1,0,142,14,7,142,14,7,0.0,0.0,0.0,16.0,12.0,30.0,0,1,0,0,0,8,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,137
53.8846,-116.5864,"DE4-019-61","E","4",61,19,1,"10",34,56,18,5,0,1,1,1,0,1,"MB",1,0,0,0,3,0,1,0,152,14,7,152,14,7,0.0,0.0,1.0,28.0,3.0,5.0,0,1,0,0,0,8,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.8846,-116.5864,"DE4-020-61","E","4",61,20,1,"10",34,56,18,5,0,1,1,1,0,1,"MB",1,0,0,0,3,0,1,0,152,14,7,152,14,7,0.0,0.0,2.0,15.0,10.0,22.0,0,1,0,0,0,8,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.8846,-116.6482,"DE4-021-61","E","4",61,21,1,"12",32,56,18,5,0,1,1,1,0,1,"MB",1,0,0,0,0,0,2,0,153,14,7,153,14,7,0.0,0.0,7.0,170,0.0,50.0,0,1,0,0,0,8,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,4
53.9137,-116.5925,"DE4-022-61","E","4",61,22,1,"11",10,57,18,5,0,1,1,1,0,1,"MB",1,0,0,0,33,0,0,0,195,14,8,195,14,8,0.0,0.0,2.0,20.0,27.0,57.0,6,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,111
53.5500,-116.7984,"DE4-023-61","E","4",61,23,1,"12",6,53,19,5,0,1,8,22,0,2,,1,0,0,0,0,0,0,0,175,7,4,180,7,4,5.0,0.0,0.0,0.0,5.0,0.0,0,2,0,0,0,7,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3682,-116.3560,"DE4-024-61","E","4",61,24,1,"04",6,51,16,5,0,1,6,11,0,2,,1,0,0,0,0,0,0,0,230,4,3,150,7,3,640,0.0,0.0,0.0,20.0,240.0,0,7,0,0,0,6,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,20
53.5864,-116.4052,"DE4-025-61","E","4",61,25,1,"04",23,53,17,5,0,4,8,22,0,7,,3,4,0,0,0,0,0,0,130,1,4,145,1,4,15.0,0.0,2.0,3.0,15.0,5.0,2,3,0,0,0,7,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6010,-116.4116,"DE4-026-61","E","4",61,26,2,"01",27,53,17,5,0,4,6,7,0,7,,1,3,0,0,0,0,0,0,110,3,4,180,3,4,70.0,5.0,8.0,2.0,20.0,410.0,2,1,0,0,0,8,35,0,0,0,2,0,0,0,0,0,0,0,3,3,0,3.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,17
53.6592,-116.7739,"DE4-027-61","E","4",61,27,2,"04",17,54,19,5,0,1,1,1,0,1,"MB",1,19,0,0,0,0,1,0,180,23,5,181,23,5,1.0,1.0,28,95.0,45.0,730.0,0,1,0,0,0,2,10,0,0,0,5,0,0,0,0,0,0,0,3,3,0,3.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,519
53.5737,-116.6112,"DE4-028-61","E","4",61,28,3,"00",17,53,18,5,0,4,6,11,0,7,,1,8,0,0,0,0,0,0,160,27,4,70,28,4,15.0,5.0,2.0,3.0,35.0,1110.0,2,4,0,0,0,8,8,0,0,0,9,0,0,0,0,0,0,0,4,7,0,0.00,12.00,12.00,0,0,0,0,0,0,0,0,0,0,0,0,147
53.5864,-116.4052,"DE4-029-61","E","4",61,29,2,"04",23,53,17,5,0,4,6,7,0,7,,1,3,0,0,0,0,0,0,150,1,5,151,1,5,1.0,1.0,0.0,0.0,8.0,45.0,2,3,0,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,2,2,0,2.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6755,-116.0459,"DE4-030-61","E","4",61,30,3,"00",19,54,14,5,0,4,2,5,0,7,,1,30,0,0,0,0,0,0,150,16,5,130,18,5,460,0.0,5.0,8.0,47.0,950.0,2,1,0,0,0,6,12,0,0,0,8,0,0,0,0,0,0,0,40,42,0,29.00,32.00,61.00,0,0,0,0,0,0,0,0,0,0,0,0,221
53.5100,-116.6018,"DE4-031-61","E","4",61,31,1,"13",21,52,18,5,0,1,6,11,0,6,,2,11,110,0,0,0,0,0,180,28,5,227,28,5,47.0,5.0,5.0,5.0,10.0,10.0,0,7,0,0,0,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,189
53.6118,-116.8048,"DE4-032-61","E","4",61,32,2,"16",25,53,20,5,0,1,1,1,0,1,"MB",1,0,0,0,15,0,0,0,175,23,5,185,23,5,10.0,0.0,15,10.0,40.0,325.0,9,1,0,0,0,7,25,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,206
53.8882,-116.7969,"DE4-033-61","E","4",61,33,1,"13",32,56,19,5,0,1,1,1,0,6,,1,2,0,0,0,0,0,0,235,3,6,235,3,6,0.0,0.0,5.0,5.0,10.0,422.0,0,1,0,0,0,4,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,26
53.3845,-116.1197,"DE4-034-61","E","4",61,34,5,"00",10,51,15,5,0,1,1,1,0,1,"AN",2,35,0,0,0,0,0,0,170,4,6,170,4,6,0.0,1.0,2.0,132,815.0,3800.0,0,1,0,0,0,2,20,0,0,0,6,0,0,0,0,0,0,0,1,50,0,810.73,0.00,810.73,0,0,0,0,0,0,0,0,0,0,0,0,12633
53.8810,-116.6547,"DE4-035-61","E","4",61,35,1,"08",31,56,18,5,0,1,1,1,0,1,"MB",2,0,0,0,6,0,0,0,127,4,6,129,4,6,2.0,2.0,3.0,74.0,20.0,630.0,0,1,0,0,0,8,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,130
53.5791,-117.1365,"DE4-036-61","E","4",61,36,1,"11",14,53,22,5,0,1,1,1,0,7,,2,39,0,0,0,0,0,1,220,3,6,220,3,6,0.0,5.0,2.0,10.0,32.0,330.0,0,1,0,0,0,6,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,195
53.9064,-116.0782,"DE4-037-61","E","4",61,37,2,"04",7,57,14,5,0,1,1,1,0,7,"CC",1,11,0,0,0,0,0,0,162,4,6,165,4,6,3.0,0.0,13,3.0,96.0,888.0,0,1,0,0,0,4,8,0,0,0,10,0,0,0,0,0,0,0,2,2,0,3.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,1049
53.9173,-116.8777,"DE4-038-61","E","4",61,38,2,"16",10,57,20,5,0,1,1,1,0,5,,1,0,0,0,2,0,0,0,110,4,6,110,4,6,0.0,0.0,2.0,2.0,205.0,772.0,0,1,0,0,0,8,10,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,747
53.4481,-116.5897,"DE4-039-61","E","4",61,39,1,"10",33,51,18,5,0,1,6,11,0,6,,1,0,3,0,0,0,0,0,200,5,6,70,6,6,110,10.0,5.0,5.0,50.0,520.0,0,0,0,0,0,6,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,102
53.8555,-117.1191,"DE4-040-61","E","4",61,40,1,"12",19,56,21,5,0,1,1,1,0,5,,1,0,0,0,8,0,0,0,180,6,6,180,6,6,0.0,0.0,5.0,2.0,13.0,360.0,0,1,0,0,0,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,218
53.5464,-117.2408,"DE4-041-61","E","4",61,41,1,"05",6,53,22,5,0,1,1,1,0,6,,4,20,0,0,0,0,0,0,150,6,6,152,6,6,2.0,4.0,0.0,5.0,0.0,2.0,0,1,0,0,0,6,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,14
53.9137,-116.3447,"DE4-042-61","E","4",61,42,3,"11",8,57,16,5,0,1,1,1,0,1,"MB",1,0,0,70,96,0,0,0,120,5,6,122,5,6,2.0,0.0,2.0,5.0,300.0,2607.0,2,4,0,0,0,6,6,0,0,0,2,0,0,0,0,0,0,0,5,20,0,75.00,0.00,75.00,0,0,0,0,0,0,0,0,0,0,0,0,3716
